business_id,name,segment,segment_name
I-VOMeptMsM3ooF_2zWO0g,Beijing Homestyle,0,Struggling / Mixed-Experience Businesses
JHRlwxxKY0JJcU97rJ-Bug,Cuba Libre Restaurant & Rum Bar - Philadelphia,2,High-Traffic Bars & Nightlife
F4RyWsOr2dcV_j131gqNZg,Mr.Wish,1,Steady Mainstream Favorites
wsyVH0sf0ttt6G7JqmP9vg,Pho 20,1,Steady Mainstream Favorites
0FMOvA2Noq-gieWfnXB7aQ,Live! Casino & Hotel Philadelphia,1,Steady Mainstream Favorites
xrDD4x5QHyi2YbiB3Eog-Q,Alrayyan Food Market,1,Steady Mainstream Favorites
GWu4brzs8SDCsH-pbnPddg,South Terminal Market,1,Steady Mainstream Favorites
zLEzvyIkY_Ue7uCqMoGHMQ,Pit Stop Car Wash,1,Steady Mainstream Favorites
QBuUA9LnalBq6WsIZbqaHA,Cohen & Co Hardware & Home Goods,1,Steady Mainstream Favorites
JK5y33Om4fm9sZ0IEvmRlQ,Smith Memorial Playground & Playhouse,1,Steady Mainstream Favorites
us5YkOICrQ-KWajDuE0-Zw,Epic Church,1,Steady Mainstream Favorites
Q58EUoChgJeAnROWcSQkLw,Drybar - Center City,0,Struggling / Mixed-Experience Businesses
OUPpDD9vNQscAQLd9giXvQ,The Sable Collective,1,Steady Mainstream Favorites
Gx6VfCz3OTtcQYfsMucMGA,Crown Fried Chicken,1,Steady Mainstream Favorites
9JhgKwhnD5ymVQGTKXFp6g,Elvis Dirt Cheap Moving and Storage Company,0,Struggling / Mixed-Experience Businesses
K84AScOvOQfPAebCP2iotg,Museum Tower Market,1,Steady Mainstream Favorites
UWqEQcjigs6CJ6mcEDS3Ew,Fright Factory,0,Struggling / Mixed-Experience Businesses
sXR63VUa3M1CV_n2ycorag,Philly Athletics,1,Steady Mainstream Favorites
2Wmvi5-7LS1iw5UkOuLWlw,Comfort & Floyd,1,Steady Mainstream Favorites
hc11CyeADoC4NhPzStObUQ,Lian Hsing's,1,Steady Mainstream Favorites
UKRTddMvknBHdMwGXzVRPA,Technesia,1,Steady Mainstream Favorites
Qy9vRAMvHGApXvzf9rZEyg,Jomar,0,Struggling / Mixed-Experience Businesses
fMYD5yPQi1R2NqxdRrKgvg,Houdini Lock & Safe,0,Struggling / Mixed-Experience Businesses
Y2naFlnZH9wk-l5Ro0fReQ,Bumblefish Sushi & More,1,Steady Mainstream Favorites
XkJsE4AJJ95vctIkE5kRWg,Makhani,1,Steady Mainstream Favorites
-R3PWE4ycIc-xElcPqqetw,Supercuts,0,Struggling / Mixed-Experience Businesses
B4YxMSe-mBSpB_DRjbivcw,Red Sage Salon & Spa,1,Steady Mainstream Favorites
76HRdyRWAJSJwKdAeNkR7w,Trio Delight Cafe,0,Struggling / Mixed-Experience Businesses
_pHMElutAeebkqmYYNeI6w,Herban Quality Eats,1,Steady Mainstream Favorites
KKWQ-OyBDSEVtPQGt3yxiQ,Lily Of The Valley Cupcakery and Café,1,Steady Mainstream Favorites
cZWaIEHgIfh2yFAFMlk7bQ,Ichiban,1,Steady Mainstream Favorites
6KBU6sk4EcISjTEKIy0Yew,Spring Chinese,1,Steady Mainstream Favorites
kuFNrXtzdEf4R7oJel0WuQ,South Broad Lukoil,0,Struggling / Mixed-Experience Businesses
hgkl73uxONcCu6wIZUuzgQ,Yeureka Home Remodeling,0,Struggling / Mixed-Experience Businesses
XZvALUhfZJy0ful-GdxK4A,Day N Nite,2,High-Traffic Bars & Nightlife
J8UPVO_FTALzvJ0tlMdr8w,I Heart Cambodia,1,Steady Mainstream Favorites
Xp07B9mbfgqM8gyaj-bdEQ,Select Auto Glass Plus,1,Steady Mainstream Favorites
cs5cd-2-gwFBKOgMI-xHHg,Jai Hung Hong,0,Struggling / Mixed-Experience Businesses
c6t2p3rodvB9A60PktO3lA,JNA Institute of Culinary Arts,1,Steady Mainstream Favorites
gOS6rbrF6E42M4Iv0rEpZw,Little Pete's Steaks,1,Steady Mainstream Favorites
Xr08bwIBEsaQr83aJKQbNg,CVS Pharmacy,0,Struggling / Mixed-Experience Businesses
2zSQu6_cLgWAVbZ2LbSLBA,Chick-fil-A,1,Steady Mainstream Favorites
4hQxm6xckt0EGqfAGzQDyg,Copabanana,2,High-Traffic Bars & Nightlife
901hyann7Qs3cHOfe7Pzqw,The Pet Mechanic,1,Steady Mainstream Favorites
sUSHUBf7jtcG8m716Dk0wg,T-Mobile,0,Struggling / Mixed-Experience Businesses
vIkcC2EmoOLptoKyfh6bGw,Bella Angel,1,Steady Mainstream Favorites
soNYYxlzBldoIQ5RP0A4dA,Adorn Boutique,1,Steady Mainstream Favorites
p6H295aQCbDJ80GcpqFvwA,Club Quarters Philadelphia,1,Steady Mainstream Favorites
m0yKzuRvpWUWCD2Mcu29LA,Philadelphia Tech Repair,0,Struggling / Mixed-Experience Businesses
05Qh_SDHZEoyw_USlnqeHQ,Floradelphia,1,Steady Mainstream Favorites
_i8q9EXNcIMyxXynHDs1rQ,Shake Seafoods,1,Steady Mainstream Favorites
kjI7T7cHuf2pbeH-LEAnZQ,Nick Lafferty Home Renovations,1,Steady Mainstream Favorites
XqIZUpO7iIrPqLWWm4JjSg,Clementine Montessori School,1,Steady Mainstream Favorites
GyQFbvE0yteV1P7TBPYnBQ,Hibachi Grill & Supreme Buffet,1,Steady Mainstream Favorites
z2DS9uS9dvWidJTLjOLK1w,Schafer's Auto Center,1,Steady Mainstream Favorites
edWI2px4DnybNaS_N4YkaA,Bottom Of The Sea Soul,1,Steady Mainstream Favorites
yqCZg1ejIN0sZPzc15Pmhw,Thyme Bandit Personal Chef Service,1,Steady Mainstream Favorites
SRNtE5JoaagLXxR7IoY8FQ,Daly's Irish Pub,2,High-Traffic Bars & Nightlife
wq752-80E0Tg2q8donVE7w,Pennsylvania Dental Group,0,Struggling / Mixed-Experience Businesses
Tk9KD_DDpcMeceID_VrutQ,Pizza Plus,1,Steady Mainstream Favorites
CHvHjQWozGQiLLuTYj0W_A,Andrew's Ties,1,Steady Mainstream Favorites
Ym7pNybjFDqlazSdtgQi0A,H&R Block,0,Struggling / Mixed-Experience Businesses
cDufzrf_48YuTLy3ANXEqw,Nineteen Nail & Spa,1,Steady Mainstream Favorites
pj8OvpfQP9SA9zlIJT7ITA,Stein Your Florist,0,Struggling / Mixed-Experience Businesses
5Qz7TJFXhm8Mjc8xzoSV5Q,Picanha Brazilian Steakhouse,1,Steady Mainstream Favorites
VbGGpt-Q5ZeMxSFPDbPeBg,Girard Bruncherie,1,Steady Mainstream Favorites
Ytvg9u3vscS7Cviyu1VVwg,Franklin Beverage,1,Steady Mainstream Favorites
blmEheu3d9tjZ5PPDdrFCQ,Indy Hall,1,Steady Mainstream Favorites
RFWabEPg6tiJ-VdwJ5szfA,Ho Le Chan,1,Steady Mainstream Favorites
ujsFpiiGu92nUsjlFc9pew,Quest Diagnostics,0,Struggling / Mixed-Experience Businesses
cmIQVNic6bUsJza-YkHM_Q,Casablanca Food Cart,0,Struggling / Mixed-Experience Businesses
GHbq2lZcy0uuiZLAleeS3A,FreshDirect,0,Struggling / Mixed-Experience Businesses
KViWYFEfaTs1Ihu3Yw5SRA,Bambinos Pizzeria and Grill,0,Struggling / Mixed-Experience Businesses
RIfhqjdIJAHbqdKM0_mHqg,Little Hands Art Studio,1,Steady Mainstream Favorites
VTG4ywxqcw-R_bvRGTYKaA,Tartareperia 18.64,1,Steady Mainstream Favorites
kjqhiQqdUuiC19ubuw3Qxg,No. 1 China,0,Struggling / Mixed-Experience Businesses
s-3ixnJ-nkFRLKL9gW_-wQ,Calumet Photographic,1,Steady Mainstream Favorites
oFu61fiwKh6W_zgGjATfyw,Jomar - Swanson,1,Steady Mainstream Favorites
K7KHmHzxNwzqiijSJeKe_A,Cafe La Maude,2,High-Traffic Bars & Nightlife
FBFFCqsidjJA3_Lwmp1tpg,Foster's Homeware,1,Steady Mainstream Favorites
lkDLa223pl6MnXHNK3ms0A,Sweet Pea Homemade Ice Cream,1,Steady Mainstream Favorites
hJDMkcbGi--LaTQCzzD4lQ,The Paperia,1,Steady Mainstream Favorites
qr7meXBoHjezOYUWMj9O4w,Nora's Kitchen,1,Steady Mainstream Favorites
U71g2hUbA9uOY41kWRLt7w,Sunny's Diner,1,Steady Mainstream Favorites
y03BVJQmKIVvIuM0rePobw,Jake's Pizza,1,Steady Mainstream Favorites
XsMM7tc6V5U8WbIcCY-KVg,Leehe Fai,1,Steady Mainstream Favorites
qF6rl_oEsUv9hkDkWG6f5A,Philly Bread,1,Steady Mainstream Favorites
OymuTxYdT9JGi8Per2vTSw,Mamou,2,High-Traffic Bars & Nightlife
Y_ro3_6QWVJM7VfgGTmYnA,Hanagan Landscaping,0,Struggling / Mixed-Experience Businesses
1DjntFLW5hHKYYz4aP4yfQ,Citizens Bank,0,Struggling / Mixed-Experience Businesses
ZpDEotka4TLUKn4V2LXMew,Pep Boys Automotive,0,Struggling / Mixed-Experience Businesses
WGqKHHhWvjrWbG3m2qzmeg,David's Lock Service,0,Struggling / Mixed-Experience Businesses
lLMiIXwWBz0pJMM2_4v_5A,Pixel Electronics Repair,1,Steady Mainstream Favorites
qU_CC7nJ-rOfCusuapOW8g,Lucky Restaurant,1,Steady Mainstream Favorites
TY2bYLLyoZVCO-ic60Zd3w,Easy Pickins,0,Struggling / Mixed-Experience Businesses
6vNOkto7t2nKHQeZ1aYQFw,Pete's Pizza,0,Struggling / Mixed-Experience Businesses
SStWxXGmE3U25aP48WveVw,Golden Dragon,1,Steady Mainstream Favorites
ODsT14d1Hv31KUsvh207NQ,PhillyWisper,1,Steady Mainstream Favorites
7gnMU6LBniKb52hUOJhgKA,Police and Fire Federal Credit Union,1,Steady Mainstream Favorites
390CUkTdCxK89Nb9FdNp1g,Saxbys,1,Steady Mainstream Favorites
Bk4I9v2Hk2u4Rqyl9g1GGA,Top Notch Cleaners,0,Struggling / Mixed-Experience Businesses
INzXxeWaJD0dXM5mi6bP3Q,El Zarape,1,Steady Mainstream Favorites
N6F0uS3VVUMMWxxSi0Y63w,Doggie Style,1,Steady Mainstream Favorites
krCemrpZvEOrFDhTnROuXg,2nd Time Around,0,Struggling / Mixed-Experience Businesses
oHiaVt8SG3EgVyyJlzhlwg,O'Neals Pub,2,High-Traffic Bars & Nightlife
eU2xVsKv3d1cJicQh_q6qg,Pasha's Halal Food,1,Steady Mainstream Favorites
i0sRilI4UUGa7IS8DAbQqg,Fleur De Lis Boutique,1,Steady Mainstream Favorites
Dw0nQsVS_2-vlhLUG87Gpw,Maker artisan pizza,1,Steady Mainstream Favorites
Tbcm5d3KYkRi7V5viic7eA,BenTai Cuisine,1,Steady Mainstream Favorites
sSECFLujBecuFCbt8c0KyA,Caribbean Palm,1,Steady Mainstream Favorites
uL2yhLlraC05TVYMme4W9g,The Fire,2,High-Traffic Bars & Nightlife
v_PY4Lw53nf6Nej9is-3tw,The Bourse Garage,0,Struggling / Mixed-Experience Businesses
kwH2kRE5va6UneBsjPt34g,Vida Airbrush Tanning Studio,1,Steady Mainstream Favorites
U50T86i8wyNWGWxsP7GIRw,Chili's,2,High-Traffic Bars & Nightlife
JxKgwQUWG-RUNklb-ZJgSQ,Tritone,2,High-Traffic Bars & Nightlife
irolxiYw4pOCM9gGDOhnsw,Boston Market,1,Steady Mainstream Favorites
4ZKAGQ2U8M4mtONcAg42cQ,Lucky's Last Chance,2,High-Traffic Bars & Nightlife
g8U-njgd5kU_qaxbEqMYPA,Du Jour Symphony House,1,Steady Mainstream Favorites
4X_-18QYn1mitVpaeua1CQ,MIZU Sushi Bar,1,Steady Mainstream Favorites
pl6w93RCu8Fgb2o8Vr9sRg,Gail Marcus,1,Steady Mainstream Favorites
Nj3tEe9UtEa7SyGunl7Y6g,Fueling Station,1,Steady Mainstream Favorites
0Fdn_98lawOYiFPh68HUUg,Center City Veterinary Hospital,1,Steady Mainstream Favorites
ARO7hDjBvV0ncsJTEdQfTw,Holy Family University,0,Struggling / Mixed-Experience Businesses
qQO7ErS_RAN4Vs1uX0L55Q,The Franklin Fountain,1,Steady Mainstream Favorites
w7sn5HKh0p22jKf8k-7vaQ,Portside Arts Center,1,Steady Mainstream Favorites
FGdxWqLjlTwanru0uWm8-A,Great Life Chiropractic,1,Steady Mainstream Favorites
-Bl2AA2Ujp1EBp0hEw6sIA,CVS Pharmacy,0,Struggling / Mixed-Experience Businesses
QGYzYUMsQe6k7__LD91E5w,QT Vietnamese Sandwich,1,Steady Mainstream Favorites
MMepfVIoiRQHA8uYTrTeqw,Little City Montessori,1,Steady Mainstream Favorites
3L_w4x5-IxKhnVddNYsZ6g,Andorra Laundromat,1,Steady Mainstream Favorites
jZq8xsKyCrRRzJenCKKn-Q,The Sweet Spot,1,Steady Mainstream Favorites
8gHcxRfNTfhu8BN3alwnQQ,Express Driving School,1,Steady Mainstream Favorites
FtDi1aWrQSLDwSBs6U2D_A,Taste of Portugal,1,Steady Mainstream Favorites
Ea663rIHyKXz2VP2DPH7Cg,Tinsel,2,High-Traffic Bars & Nightlife
U4yrxSpqLaPrGqcqok2vJg,Regal UA Riverview Plaza IMAX & RPX,0,Struggling / Mixed-Experience Businesses
E-jW9jFfmUasdipfnLPdWw,Burke & Payne Barber,1,Steady Mainstream Favorites
W8JndS-2XMSk-ZGGufKzZg,La Copine Brunch Cart,1,Steady Mainstream Favorites
NQn2fIomrrMXXUxZXH99YA,Rox Cafe,0,Struggling / Mixed-Experience Businesses
uPnrOJOTmWQ8LPgCkvOf5g,Young's Nail Salon,1,Steady Mainstream Favorites
BjnDHAsCzklPkzcbgm_zGA,Save A Lot,1,Steady Mainstream Favorites
L6dgg_oodKJvNQTNdqIZ6Q,The Grape Room,2,High-Traffic Bars & Nightlife
sU2mvdxCe7kTaLsNLIqmbw,Pizza Hut,0,Struggling / Mixed-Experience Businesses
mBgaPljP3OYkl_vGKTyFNw,LaScala's Birra,2,High-Traffic Bars & Nightlife
MnGsvg7OxB0iZ02Ke0_IYw,40th Street MFL Station,0,Struggling / Mixed-Experience Businesses
p2LfPp--eXZQzKtMdDL2aA,LaScala's Fire,1,Steady Mainstream Favorites
8OoLxv91ztELwzfvG26xjA,Taste Queen Chinese Restaurant,1,Steady Mainstream Favorites
X5O6zIZZV_7KZjcEF3pWkg,Philadelphia Urology Associates,0,Struggling / Mixed-Experience Businesses
2CDI713ATuxHfnB5b-sBdw,Vedge,1,Steady Mainstream Favorites
Nz35wEHaq9gKK5uCFfqrhg,Massage by Chand,0,Struggling / Mixed-Experience Businesses
rnDidItx4G8a-KWy5w1rrA,Monro Auto Service And Tire Centers,0,Struggling / Mixed-Experience Businesses
8vlMWhINB8_TAsNR4RF75Q,Mackintosh Movers,0,Struggling / Mixed-Experience Businesses
DK7ljvTHet2H80iUedvWpg,M&T Bank,0,Struggling / Mixed-Experience Businesses
2c4z-PvJY4RvPCDxaUsfpg,Domino's Pizza,0,Struggling / Mixed-Experience Businesses
K667iat12Z_J6Sg4MlKBhw,Temple Center for Women's Health,0,Struggling / Mixed-Experience Businesses
X7TvrNg6jY1Q0JHJXjlQ2g,ArtBar,2,High-Traffic Bars & Nightlife
94wTNYCNUYf5eclY8KxCcA,Insomnia Cookies,1,Steady Mainstream Favorites
uXFt5P6nmFjoeGQqRmLVLQ,Old English Pizza,1,Steady Mainstream Favorites
o_6YLXkEWeLZputXJ--QYA,Humpty's Dumplings,1,Steady Mainstream Favorites
Y_llIPQGEHFQ9Hl-gfPc1g,9th Street Family Dentistry,1,Steady Mainstream Favorites
87lcGuiskjrqBlMwVY0zrg,Enliven Planters,1,Steady Mainstream Favorites
LSUa7rauZg6UNErHfuBDKg,Slice,1,Steady Mainstream Favorites
MB95qdTuKOtDUkv01Jl1Jw,Monro Auto Service and Tire Centers,0,Struggling / Mixed-Experience Businesses
-K80PQ45I5AeYWSCcEcy6g,Vivid Salon,1,Steady Mainstream Favorites
x6hqqhsStCIcbtMw6dnt-A,The Philadelphia Wedding Chapel,1,Steady Mainstream Favorites
mZe1FiIV33qU9_Xgm34w1w,Nice Things Handmade,1,Steady Mainstream Favorites
TS7arPiiUIf-TH76J_FtEQ,China King,1,Steady Mainstream Favorites
vXb4OWsjPoiBtmarfexj-g,Green Eggs Café,1,Steady Mainstream Favorites
ZXXPrUFKtF83nJEc-fJbDw,WeWork,1,Steady Mainstream Favorites
c6hhh1Kpr7iau8qMH74w2Q,Pub On Passyunk East,2,High-Traffic Bars & Nightlife
b2yXT7DmVD-SL9S_LwCuYA,Akbar restaurant and Banquet Hall,2,High-Traffic Bars & Nightlife
fmBO7y4Yqnb8xm6naMS77A,VIX Emporium,1,Steady Mainstream Favorites
p4hIzUXyP0ENRIEKcihhDA,Crossfit Novem,1,Steady Mainstream Favorites
6Mo-BCD4nlChbBgA_HkhfA,Sole Control,0,Struggling / Mixed-Experience Businesses
99Q1CH0ZUvoz2yMXFFJMyw,Thomas Anthonys Hair Studio,1,Steady Mainstream Favorites
esVdHIU-lsFWRWaIm7_pug,Dress Up Time,1,Steady Mainstream Favorites
k_mIcCFvXWuN8I4ofCta3g,KFC,0,Struggling / Mixed-Experience Businesses
5M3AWxHBAJn6ET3AtBzmDw,Brazilian Pizza Philly,0,Struggling / Mixed-Experience Businesses
RGzIHIhOIZzsjLRVDvSjRQ,Kinme,1,Steady Mainstream Favorites
owwOC1bVQt1XAMdiM1TOzw,La Tapenade Mediterranean Cafe,2,High-Traffic Bars & Nightlife
eWWGKu8f-DR6Kyy-Py2qbg,One Franklin Town,0,Struggling / Mixed-Experience Businesses
2GLQjV1-_KbWDVqa3sVCjA,New Style Pizzeria,1,Steady Mainstream Favorites
D29nUZF_33wCe5cAirHzZA,Hair Cuttery,0,Struggling / Mixed-Experience Businesses
bMLMpa8trpM1cw_3NrkZPQ,Empire Beauty School,0,Struggling / Mixed-Experience Businesses
Ub_6YsWqb90lfT6k1kRbwA,TKK Fried Chicken,1,Steady Mainstream Favorites
LuAgSJgN7AtScsKxRQlYWA,Atrium at the Curtis Center,1,Steady Mainstream Favorites
MCQJc2X_NE6vbfwJdRZl4w,Banfield Pet Hospital,0,Struggling / Mixed-Experience Businesses
eTx3kjznjf4PIgRcTvn5nw,Xiao Guan Garden,1,Steady Mainstream Favorites
D62EhS3EBXk6WulVteKBLg,The Girard Apartments,0,Struggling / Mixed-Experience Businesses
B6Cn6maWQ6sLhLwYGLhSlg,Stockyard Sandwich,1,Steady Mainstream Favorites
fhO8Tcql9zGIjL6gEXlBQQ,Je Suis Jolie,1,Steady Mainstream Favorites
EQNQD6KkcKHiDlnek4n6Lw,Meatheads Deli,1,Steady Mainstream Favorites
1fdEPgWt5fs3G1pr6RA-Hg,Jmh Realty Concepts,0,Struggling / Mixed-Experience Businesses
65MyoJ_rvyIt9bYaBT_riw,Mr Tees,1,Steady Mainstream Favorites
HxMe4b5Z-VcIaM6x1elWwg,Cheerleaders,2,High-Traffic Bars & Nightlife
CeNiaICi59dWhfzfKnh8lQ,Stir,2,High-Traffic Bars & Nightlife
5R3-eCIk4dRBtXo0A5MAzQ,Añejo Philadelphia,1,Steady Mainstream Favorites
8fb73DkaiZyV27mRHw_lSA,Rightway Waterproofing,0,Struggling / Mixed-Experience Businesses
ZFpJ-BvA1riQgzvW29JyiQ,Old Nelson Food Company,0,Struggling / Mixed-Experience Businesses
bIQSx2fiHMq0IgmUo4C8QQ,Larry's Steaks,0,Struggling / Mixed-Experience Businesses
UILB1vgWi8cI5zhFnY4WUA,Worknet Occupational Medicine,0,Struggling / Mixed-Experience Businesses
EKHJbUCJDaKjz3bScLILLA,A Novel Idea,1,Steady Mainstream Favorites
x693RJXO2N3RR9aAhT34_g,John's Auto Repair,1,Steady Mainstream Favorites
nwYEN669Fk9bH9qceFvnjQ,Istanbul Grill & Cafe,0,Struggling / Mixed-Experience Businesses
MA1G_tyLFL25tbSi8IPrqg,Showroom Shine,1,Steady Mainstream Favorites
TqIPgo46IMThaetgoXruKw,Phillyvapes,1,Steady Mainstream Favorites
PsNsxahhRUIf6EEI_5n64Q,"Maxi's Pizza, Subs and Bar",2,High-Traffic Bars & Nightlife
YzqhsKFVEV1O2IYfcAnIgw,Mirage Lounge,2,High-Traffic Bars & Nightlife
3Mqwdb3z6SVXYOYCon3lug,Body Beautiful Collision & Auto Service Center,1,Steady Mainstream Favorites
HszIFq0D6aZKJwW2hVwWLw,Jo Jo's Deli,1,Steady Mainstream Favorites
r7Qy5_hyaubznXyzDCR27w,Sister Cities Park,1,Steady Mainstream Favorites
9ZiARoddTm3anAtWzZo4Bg,Chuck E. Cheese,0,Struggling / Mixed-Experience Businesses
yoQwmxZkg1-OH5uH9PbeMw,Styland Beauty,1,Steady Mainstream Favorites
7uMwPg2lmF_KscKo9lFCwQ,American Express century and lounge,2,High-Traffic Bars & Nightlife
DWsaDQZjKDcCqFw11uDZiA,Mattress Firm Philadelphia Downtown,1,Steady Mainstream Favorites
Px5G2VQFNEVx4j5WRF-Dag,Imagicakes Cake Designers,0,Struggling / Mixed-Experience Businesses
jHABRqH3hcPKvaOMt75Rfg,Walgreens,0,Struggling / Mixed-Experience Businesses
0ikOz5a37dSa4dBGmEmdrg,AMPM Locksmith - Philadelphia,1,Steady Mainstream Favorites
ht0SdhGP8qJrRX-yNJ3row,Savage Hybrid Shop,0,Struggling / Mixed-Experience Businesses
3GvaJRiDGxzJzqoPX0xUeA,Spool,1,Steady Mainstream Favorites
Enl56HI77hB3wyjC7RXKeg,Slack's Hoagie Shack,1,Steady Mainstream Favorites
s30pUay0opzvriFweACWEA,Essen Bakery,1,Steady Mainstream Favorites
Sp9L2JNPzazAsXlYxGMkKQ,ACME Markets,0,Struggling / Mixed-Experience Businesses
1AaipxJSx0QlzAbjSjKVTA,Eagle Nails & Organic Spa,1,Steady Mainstream Favorites
vby0d_pi7OL5dl9tSy06eQ,Area 919,1,Steady Mainstream Favorites
MM7E5scQtRe5mkLLNOIXfQ,Fairmount Chiropractor,1,Steady Mainstream Favorites
gKHxy8chDJCZb-Y12h229w,Paradise Diner,1,Steady Mainstream Favorites
RROICJV1SdNKeua8QOSfhA,Katona James A Sr Roofing,0,Struggling / Mixed-Experience Businesses
79QQDvvEj1G668HGLS_10w,Haul Zing,1,Steady Mainstream Favorites
rfTMA-0we0qbNp3iBgGWTw,Ubiq,0,Struggling / Mixed-Experience Businesses
_-wIHIzRdvqPQlzTu8oVSQ,"Charlene Hirsch, DMD",1,Steady Mainstream Favorites
7GX2Xe12_SOuPltFOB6TLw,Pete's Pizza,0,Struggling / Mixed-Experience Businesses
noNGTd_YmY4HlUIKt6DGsg,Herban Skin Therapy,1,Steady Mainstream Favorites
N5xoEy9GLtHDvCLa8dMgyA,Felly Bistro On Pass,1,Steady Mainstream Favorites
WeQexfAmmJMhFPQyNiBMzA,Nick's Auto Sales,0,Struggling / Mixed-Experience Businesses
fzHU7QRi9PX5UAtTM0jpfQ,Latino Buffet The West Wing,1,Steady Mainstream Favorites
ogSkCWmS_gRz35qq4ypiMQ,Keystone Eye Associates,0,Struggling / Mixed-Experience Businesses
65m_3aPnCbDjm8nOd5TrQA,Loving Hut,1,Steady Mainstream Favorites
mfZQIrlZ8Jw3kufwuOVWvA,Philadelphia Movers,0,Struggling / Mixed-Experience Businesses
3f-acmwXPLnVd2UKfnk1xg,For Pete's Sake,2,High-Traffic Bars & Nightlife
XlzZdJw7ZhRQcSUkRgr1HQ,Antique Transport,0,Struggling / Mixed-Experience Businesses
vD3tpOWXwdQsdqKTuFFR9w,Ronald J Nace Plumbing & Heat,1,Steady Mainstream Favorites
EQWt7FQ3fPOwIKrt8s_jrg,Tambayan,1,Steady Mainstream Favorites
xZpgV4EKF1DACo__pQi2QQ,Castello Pizza,0,Struggling / Mixed-Experience Businesses
gxipZ2126wTI7uDNLttHSA,Buna Cafe Philly,1,Steady Mainstream Favorites
5lZNaU_zyoVA9tX-yKwA2A,Parks On Tap,2,High-Traffic Bars & Nightlife
wMQkdK2aNMvq2xoojC98Mw,South Street Diner,1,Steady Mainstream Favorites
h9oGTdr9uhNWQvu0iS7oDA,Daniel J Lasdon Real Estate,0,Struggling / Mixed-Experience Businesses
dn_BCrlJMZF_3UQd61lOVQ,Marrakesh Express Food truck,1,Steady Mainstream Favorites
IHWhkrT1BYqTqU1km0UCfw,Gamestop,1,Steady Mainstream Favorites
lgC1gyLBWD6yEU64ozwZJA,Society Hill Dental,1,Steady Mainstream Favorites
V_8ReSppc0WFB4hZbh94WA,Django,1,Steady Mainstream Favorites
3R3xF1BSo1NvXKMKrQOtxA,Wong Acupuncture Center LLC,1,Steady Mainstream Favorites
J6bDpaw9QQ3qqncfIK4StQ,The Coffee Bar,1,Steady Mainstream Favorites
mK5gu18whrKEG8aojSzpbA,Yogorino,1,Steady Mainstream Favorites
QQGyPctWtd9WOZnMKUChUQ,McMenamin's Tavern,2,High-Traffic Bars & Nightlife
eyNbnEMvQ4LpUar27N_2XQ,Yonny's,1,Steady Mainstream Favorites
xWxn5wmpSNUVKvyTuVdVJg,Beefsteak,1,Steady Mainstream Favorites
WJ_YtAWCo7_BZHm2wdxSqQ,Lawncrest Family Restaurant,0,Struggling / Mixed-Experience Businesses
-NBNpfXO_WlUJFprqDtcSg,Kung Fu Necktie,2,High-Traffic Bars & Nightlife
97SR7RQPL02t5J41UcZ4SQ,Pat's Pizzeria,0,Struggling / Mixed-Experience Businesses
kKzKpNLm74kGC9UP4lVRdg,Baby Boss Pizza and Grill,0,Struggling / Mixed-Experience Businesses
KDKfiyYY7VER5GUZIQoSig,Pep Boys,0,Struggling / Mixed-Experience Businesses
ex85GwzAdGm0cWiZ7toVGg,Wricley Nut Products,1,Steady Mainstream Favorites
Rbsea9sbYH-VT2l9bmujvg,South Philly Towing,1,Steady Mainstream Favorites
x39G7-aTCVh-972fgogKtA,Old City Coffee,1,Steady Mainstream Favorites
pyM8MRVXKDRyhM7tu-3P1A,KFC,0,Struggling / Mixed-Experience Businesses
Db-zoswXyyBz7CjXW12Dtg,Jamrock Kitchen,1,Steady Mainstream Favorites
Br37ifeGL9K3Yt2skPiLjw,Boot & Saddle,2,High-Traffic Bars & Nightlife
9XVS8t8Xh9FIEY1pBAYayA,Nasim Auto & Collision,1,Steady Mainstream Favorites
Eq1y1tLlpqmp3JpiJy0DTg,Philadelphian Pharmacy,1,Steady Mainstream Favorites
qDEcJ48kXdWxQGZefgG94w,Xun Yu Si Kao,1,Steady Mainstream Favorites
shVA_Tx1A5Q9M6xLJnV_zw,PA RealtyWorks,1,Steady Mainstream Favorites
ZrOnpyKDPAaV61qZie2RWQ,Comcast Service Center,0,Struggling / Mixed-Experience Businesses
w-Ru1pGSt9frPdCtcZNHVQ,ROC Race,1,Steady Mainstream Favorites
B_nllxux4qLBMzVHG_pq9w,National Museum of American Jewish History,1,Steady Mainstream Favorites
JQFwOkPF3iXRSA52Zx8rSg,"Richard Wilson DMD, PC",1,Steady Mainstream Favorites
apS8vfKEIs_DGXp9FrvvMw,Cloud N9NE Vapor,1,Steady Mainstream Favorites
U0nX44nkfS3gy5KGU_BKzA,Hudson Beach Glass,1,Steady Mainstream Favorites
ClMlpl1TlIXLMkZYUOfChg,Video City Productions,1,Steady Mainstream Favorites
B9Z3i-n9y9FfMU3CQxtThA,Sketch Burger,1,Steady Mainstream Favorites
0Z8ps_OfcR9eJaV2JtxigA,Square One Coffee,1,Steady Mainstream Favorites
C0NSUnH2ZtKtWBuD88aEsA,Mixxia Hair Lounge,1,Steady Mainstream Favorites
MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,2,High-Traffic Bars & Nightlife
69sXOTB3jAMbyGV_aSMfWg,The Black Cat,1,Steady Mainstream Favorites
